elec_demand_p1,elec_demand_p10,elec_demand_p11,elec_demand_p12,elec_demand_p13,elec_demand_p14,elec_demand_p15,elec_demand_p16,elec_demand_p17,elec_demand_p18,elec_demand_p19,elec_demand_p2,elec_demand_p20,elec_demand_p21,elec_demand_p22,elec_demand_p23,elec_demand_p24,elec_demand_p25,elec_demand_p26,elec_demand_p27,elec_demand_p28,elec_demand_p29,elec_demand_p3,elec_demand_p30,elec_demand_p31,elec_demand_p32,elec_demand_p33,elec_demand_p34,elec_demand_p4,elec_demand_p5,elec_demand_p59,elec_demand_p6,elec_demand_p7,elec_demand_p8,elec_demand_p9
6732.563070311137,22394.40050533859,3076.0099809531835,2004.0108893483896,4280.044063066583,537.9000980822999,1982.3509824063574,777.9756807747831,1028.2314219607726,579.3731304726173,13.804516392127558,3738.343602426145,336.1701724151917,955.5221811486731,147.15802472426327,145.1232261064121,787.8926493484307,4355.738448975558,197.40636231506065,1308.1327162440286,9190.190603405867,149.38119081427436,1733.6671728366132,1592.3188966074647,2451.6767791880106,208.8118630782065,5770.889258212576,2097.966022163385,757.9155718126539,5717.904722233994,863.2771666213664,1543.808013514758,216.02995291685323,215.27328499358708,18264.19737715636
6257.508846933891,20385.148506498448,2799.0418534922383,1888.4714941374486,4033.0226696198724,493.07508990877494,1814.0005723427018,712.2312570473366,956.057485611603,538.8367851665126,12.818479506975589,3475.1910208685968,312.440513185884,893.1833008812196,136.938717451745,134.90328060596053,736.7971467966518,3951.928328217069,178.3671700105624,1173.2736733322731,8244.095803732522,133.82065010445413,1612.4385984995447,1427.3816297927501,2271.1976779905476,188.02963973866935,5319.9320047860065,1934.3363602676334,704.6939321795156,5241.662789113542,812.1277335325551,1416.7415081898232,209.02898222047372,195.70298635780642,16624.901985090295
5805.123186082945,18379.811270442213,2524.0310979568117,1746.0393086618922,3728.230143834819,458.21119466269994,1687.4887257268188,661.4287478034007,870.0419724283461,490.3909090689729,11.83244262182362,3224.851111821341,283.76717495047063,872.7443237443496,136.938717451745,131.83729695582505,720.4465859800825,3697.4177310144487,166.34241697614246,1040.4893849268522,7315.636543088178,119.29747877528855,1495.1524168238443,1266.5937281809213,2127.219968046504,178.13334291031833,4995.593418628237,1816.4840442593838,654.429050303774,4835.456434393157,770.3730942763826,1306.6839051524782,192.02662481498066,177.11120265381481,14990.500012105025
5332.040142055812,16758.12078720884,2301.8693844104,1582.690508536079,3379.6112417930917,433.30841234407495,1591.8577235604819,625.5681530429754,826.5398738069288,465.6736253457384,11.83244262182362,2961.6985302637927,269.9248737333745,830.844420613766,125.69747945197489,125.70532965555412,685.7016442448729,3486.9955837209436,157.3238522003275,952.3123184076275,6688.018830585576,108.92378496874173,1373.923842486776,1158.710232905888,2002.5068812639872,173.18519449614283,4743.33007383886,1723.955366401667,601.2074106706358,4494.283116758548,745.3203107226791,1213.6352044027228,176.02440608039893,161.4549637451903,13667.319492658267
5009.752318312328,15403.612863977103,2114.940365523331,1415.3575913340267,3026.0120697221964,417.37063166015497,1534.0806597516535,601.6610898693585,789.9585636025552,444.9111070182214,10.846405736671652,2783.3067053127957,258.06004411872067,810.405443476896,125.69747945197489,122.63934600541866,669.3510834283037,3362.7463157952548,152.3135384359859,897.331323989758,6306.2612798401915,101.66219930415895,1290.1479984327043,1091.2830483589921,1920.3787509437934,178.13334291031833,4555.350052432104,1656.7503266944834,564.7407316627447,4237.152493204018,740.1009808156576,1144.5990715883884,164.02274202946265,147.75575470014385,12561.406780398773
4849.101201278114,14446.4533633119,1983.7964465135547,1331.6911327330004,2844.730240660498,410.39785261093994,1508.1805966649372,591.6998135470182,770.1848824110018,434.0355021799982,10.846405736671652,2692.6324075476477,251.1388935101726,813.4712900474266,125.69747945197489,122.63934600541866,671.3949035303748,3313.6478147601033,150.3094129302492,855.8362338630639,6018.905732132389,97.51272178154021,1248.7528754883394,1041.4906659243613,1912.2673306652557,182.09186164165874,4452.107139120622,1618.764869468684,547.0001851183653,4133.0996338667765,773.5046922205955,1116.5844089970642,154.02135532034907,138.94912031404257,11782.374462736332
4761.383720198083,14056.93446631318,1929.9687185617809,1277.9055522037693,2730.1840299896444,413.386186489175,1518.1421593905973,595.6843240759542,767.2188302322688,433.04681083106885,10.846405736671652,2644.3384880857757,251.1388935101726,806.3176480495221,125.69747945197489,121.61735145537351,665.2634432241613,3317.655855660932,150.3094129302492,839.2381978123863,5902.71865147075,96.47535240088553,1226.0841176854728,1020.7438399099317,1955.8662146623958,200.8948256155257,4441.393251890185,1614.8689251378328,536.1587400079112,4082.073712461014,843.4437129746846,1103.5776013653779,152.02107797852634,135.03506058688643,11464.302222484708
4827.41822842687,14009.9573129063,1924.0966027852237,1256.9889375535129,2685.3615997271368,426.33563329486,1566.9538167463318,615.606876720635,784.0264592450892,442.93372432036267,10.846405736671652,2680.805325230455,256.0825725162784,823.6907786158615,125.69747945197489,124.68333510550897,679.5701839386594,3410.842806605199,154.31766394172254,842.3503295718883,5921.391575148514,96.47535240088553,1242.8392864962873,1024.8932051128177,2016.7018667514283,210.7911224438767,4715.084371140436,1715.189491657252,544.0434273609687,4156.1113239125125,866.4087645655794,1123.5880746448952,149.02066196579227,135.03506058688643,11425.154869838354
5203.913484298463,14565.853628221057,2000.4341078804666,1245.0365863247948,2659.4641955754655,471.16064146838494,1737.2965393551192,682.3474280803155,836.4267144027054,471.6057734393147,11.83244262182362,2890.7360363606335,272.89108113703793,849.239500036949,136.938717451745,128.7713133056896,700.008384959371,3681.385567411134,166.34241697614246,883.8454196985823,6212.896661451375,100.62482992350427,1340.4135048651472,1074.6855875474484,2161.693504230289,239.49038324609467,4981.957562153136,1811.6141138458197,586.4236218836529,4547.310054690027,900.8563419519218,1228.6430593623609,152.02107797852634,140.90615017762062,11880.242844352217
5797.238468682493,15570.968972989116,2138.4288286295596,1304.7983424683848,2787.955162327988,506.02453671445994,1864.8045422435682,732.1538096920174,933.3177522413167,525.9837976304307,12.818479506975589,3219.923160855844,304.53062677611484,880.9199145990976,136.938717451745,133.88128605591538,727.5999563373316,4105.235892673766,185.3816092806407,955.4244501671295,6711.878677507162,108.92378496874173,1493.1812204931605,1161.8222568080523,2267.141967851279,251.36593944011588,5310.192107303792,1930.440415936782,653.4434643846417,5074.577909216241,954.0935070035416,1371.7179433109095,167.0231580421967,149.71278456372193,12699.40119847717
6320.586586137509,17363.93032801841,2385.0576912449596,1363.5640693429152,2911.4658590513427,543.87676583877,2001.2779515851114,785.9447018326554,1019.3332654245737,574.4296737279703,13.804516392127558,3510.6722678201763,332.2152292103071,925.8856643002116,147.15802472426327,140.0132533561863,764.3887181746124,4476.981686225625,202.4166760794023,1038.4146304205176,7294.888850112885,119.29747877528855,1628.208169145017,1263.481704278757,2432.412156026484,251.36593944011588,5704.657955333512,2074.5903561782775,712.5786195325732,5511.8000200852275,991.6726823340969,1489.7797356600613,186.0257927895125,166.34753840413546,14161.554819818484
6584.724619052658,19149.06215747989,2629.7291819348407,1481.0955230919758,3163.4675225272204,568.779548157395,2094.9166412063164,822.8014242253147,1047.0164190927483,590.2487353108404,13.804516392127558,3657.5252065919917,342.1025872225186,972.8953117150127,157.37733199678155,147.1672152065024,803.2213001139644,4622.273168880664,209.4311153494806,1118.2926789144035,7846.777483255669,127.59643382052602,1696.2144425536164,1359.9544452458542,2596.6684166668715,249.38668007444568,5968.609177101547,2170.0409922841322,741.1606111874066,5700.896081765406,1012.5500019621832,1540.8064425228304,201.02787285318286,183.96080717633805,15616.857654446687
6739.462198036533,20894.067668406326,2869.507242810924,1615.5594744150537,3451.3271302131043,584.717328841315,2151.697548742579,844.7162321344636,1037.1295784969716,585.3052785661935,13.804516392127558,3743.271553391642,339.1363798188551,1005.5976751340047,157.37733199678155,152.27718795672817,829.7909614408894,4703.435997122445,212.43730360808556,1198.1707274082894,8409.0399628861,136.93275824641816,1735.6383691672972,1457.464527513673,2854.206010510443,241.46964261176487,5946.207412892451,2162.24910362243,759.8867436509183,5841.967746828397,1026.1202597204392,1577.8258180899375,208.02884354956237,200.5955610167516,17039.863923141646
6790.712861139472,21556.641269582546,2960.5250373475596,1691.2576988636013,3612.6878791581325,568.779548157395,2094.9166412063164,821.8052965930807,1022.2993176033067,575.4183650768997,13.804516392127558,3771.853668991526,334.19270081274937,988.2245445676651,157.37733199678155,149.2112043065927,815.4842207263913,4612.253066628593,208.42905259661225,1242.7779492944856,8735.816127246957,141.0822357690369,1748.4511453167436,1514.518299053354,2885.6377640897763,237.51112388042446,5823.484704616539,2117.445743817641,764.8146732465792,5925.009932645619,1041.778249441504,1601.8383860253582,214.02967557503052,207.44516553927483,17581.07607347749
6630.061744105258,21615.362711341146,2968.354525049636,1744.0472501237725,3725.241981817319,557.8223239371999,2053.0780777585437,804.871126845102,991.650111756399,558.6106121451003,13.804516392127558,3682.1649614194775,323.3166069993167,982.0928514266042,157.37733199678155,149.2112043065927,810.3746704712134,4560.14853491782,206.4249270908756,1297.7589437123552,9120.685831938636,148.3438214336197,1707.0560223723787,1578.8334596980856,2859.2756481845286,239.49038324609467,5702.709975837069,2073.6163700955644,747.0741267021998,5799.946399788358,1057.4362391625687,1565.819534122227,216.02995291685323,207.44516553927483,17629.031580469273
6515.733341798701,21625.14961830091,2970.311896975155,1784.8844501552257,3812.8947343306672,557.8223239371999,2056.0665465762418,806.8633821095701,974.8424827435787,549.7123900047358,13.804516392127558,3619.087189061114,318.37292799321096,1071.0024019719888,167.59663926929986,162.49713345717973,883.952194145775,4521.07013613474,204.42080158513895,1357.9268243960614,9550.163076527193,154.56803771754778,1678.4736755774602,1655.5967159514746,2887.6656191594107,230.58371610057873,5926.727617928022,2154.4572149607275,734.2615097534814,5721.906755285427,1077.2696928092505,1545.8090608427096,212.02939823320781,207.44516553927483,17636.86105099854
6421.116732993274,22085.134245409958,3032.9477985917642,1830.7017965319783,3911.5040809081847,552.841767473475,2036.1434211249218,799.8904886839318,973.853798684001,548.7236986558064,12.818479506975589,3565.8653186337447,317.38419219198977,1068.9585042583017,167.59663926929986,161.47513890713458,882.9302840947395,4562.152555368234,206.4249270908756,1427.4311003582739,10034.621707500275,162.86699276278526,1653.8337214439096,1739.6213613099142,2921.1252278083784,228.60445673490852,5924.779638431578,2153.483228878015,723.4200646430272,5682.886933033961,1084.5767546790808,1535.803824202951,209.02898222047372,212.33774019822,18011.69695258738
6369.866069890335,22494.226956328213,3089.711584431817,1886.479435599329,4029.0384535965386,556.8262126444549,2047.1011401231478,803.874999212868,965.9443262073797,544.7689332600889,12.818479506975589,3537.283203033861,316.39545639076863,1073.0462996856756,167.59663926929986,162.49713345717973,885.9960142478462,4539.106320188469,205.42286433800726,1482.4120947761435,10408.080181055542,168.05383966605865,1641.0209452944634,1803.9365219546455,2923.153082878013,227.61482705207342,5842.9644995809695,2125.237632479343,717.5065491282342,5644.867619045353,1089.7960845861023,1525.7985875631925,208.02884354956237,216.2517999253761,18345.428133897545
6331.428072563131,22659.625683948274,3111.242675612526,1939.2689868595003,4140.596502249891,551.84565618073,2032.1587960346578,797.8982334194638,976.819850862734,550.7010813536651,13.804516392127558,3516.585808978773,319.3616637944321,957.5660788623601,147.15802472426327,145.1232261064121,789.9364694505018,4570.168637169892,206.4249270908756,1553.9911252446907,10909.13696640886,176.35279471129613,1631.1649636410432,1891.0731912152496,2852.178155440808,227.61482705207342,5639.40064220267,2050.240704110457,713.5642054517053,5612.8513546338945,1072.050362902229,1516.7938745874096,207.028704878651,218.20882978895418,18479.507816711306
6392.534632416635,23028.592076331486,3162.1343456760214,1998.0347137340307,4266.099306984914,563.7989916936699,2073.001203209864,813.8362755352084,990.6614276968213,557.6219207961708,13.804516392127558,3551.081465737253,323.3166069993167,976.9831071423866,157.37733199678155,147.1672152065024,806.2870302670711,4572.172657620306,206.4249270908756,1598.5983471308866,11227.6140535796,182.5770109952242,1646.9345342865156,1945.0149388527664,2813.648909117754,231.57334578341383,5720.241791305057,2079.4602865918414,720.4633068856307,5645.868127308211,1073.0942288836334,1525.7985875631925,205.0284275368283,221.14437458432127,18780.94243208823
6271.307102384682,23112.759476185478,3173.8785772291358,2036.8798552273643,4350.763897480761,545.8689884242599,2011.2395143107715,788.9330847293575,993.6274798755544,559.5993034940296,13.804516392127558,3482.0901522202926,324.30534280053786,929.9734597275856,147.15802472426327,140.0132533561863,766.4325382766835,4451.931430595446,201.41461332653395,1587.1871973460459,11147.735435624725,180.50227223391485,1615.3953929955708,1931.529501943387,2666.629416569259,240.48001292892977,5839.068540588083,2123.289660313918,706.6651040177801,5489.788838302349,1097.1031464559326,1482.7760700122303,207.028704878651,222.1228895161103,18849.450299219352
6391.549042741579,23290.881182853238,3198.3457262981237,2071.7408796444583,4425.467947918274,547.8612110097499,2017.2164519461676,791.9214676260596,1003.5143204713311,565.5314515876059,13.804516392127558,3551.081465737253,328.2602860054225,949.3904880076121,147.15802472426327,144.1012315563669,782.7830990932528,4507.04199298184,203.4187388322706,1562.2901432700294,10981.753891822384,177.39016409195082,1646.9345342865156,1901.4466042224642,2710.228300566399,242.45927229459997,6071.852090413029,2207.052463427219,720.4633068856307,5543.816284496686,1078.313558790655,1498.7844486358442,201.02787285318286,224.07991937968836,18994.29550401086
6550.22898042568,23836.011900512254,3272.7258594678474,2070.7448503753985,4420.487677889107,555.8301013517099,2044.1126713054498,802.878871580634,994.616163935132,560.587994842959,13.804516392127558,3637.813402730003,325.294078601759,946.3246414370816,147.15802472426327,143.07923700632176,780.7392789911817,4558.144514467405,206.4249270908756,1543.617352713017,10836.520040995336,175.31542533064143,1687.3440590655384,1877.5877543058705,2784.245010608055,239.49038324609467,6289.051804266431,2285.945336126956,738.2038534300101,5645.868127308211,1018.8131978506091,1525.7985875631925,203.0281501950056,229.95100897042255,19439.596640363136
6660.61502403201,24262.72104395809,3332.4257031961783,2050.8242649942017,4379.649463649933,560.810657815435,2062.043484211638,809.8517650062722,996.5935320542874,561.5766861918884,13.804516392127558,3699.905584895267,325.294078601759,947.3465902939251,147.15802472426327,144.1012315563669,781.7611890422172,4544.116371314505,205.42286433800726,1490.7111128014822,10465.136336737598,170.12857842736804,1715.926405860457,1814.3099349618603,2669.6711991737106,221.67704895506282,6063.086182679036,2204.1305051790805,750.0308844595963,5733.912854439724,944.6987131709028,1548.8106318346372,207.028704878651,233.8650686975787,19788.008078915682
6500.9494966728535,23328.07142930035,3203.2391561119216,2044.8480893798428,4368.692869585765,541.88454325328,1997.2933264948474,783.9524465681873,984.7293233393553,553.6671554004533,13.804516392127558,3610.216877323219,321.3391353968744,937.1271017254901,147.15802472426327,142.0572424562766,773.5859086339326,4331.690203570586,196.4042995621923,1389.0481419910818,9755.56523698259,158.7175152401665,1674.531282916092,1689.8289788752834,2495.2756631851507,211.7807521267118,5667.6463449010935,2060.954551020298,732.2903379152169,5552.820858862409,881.0228883052398,1499.78497229982,209.02898222047372,224.07991937968836,19025.61338612794
6302.845971986491,21362.86051177916,2934.100516353052,1924.3285478236028,4110.714882074886,505.0284254217149,1857.8314483356062,729.1654267953153,945.1819609562488,532.9046370729363,12.818479506975589,3500.8163658891817,308.4855699809994,903.4027894496546,147.15802472426327,136.94726970605083,745.994337255972,3988.0006963245273,180.37129551629906,1247.9648355603222,8772.124589953719,142.11960514969158,1623.280178318307,1518.66766425624,2335.075112684032,190.99852878717468,5319.9320047860065,1934.3363602676334,710.6074476943088,5336.711074085061,825.6979912908112,1442.7551234531957,203.0281501950056,206.46665060748578,17422.529295259756
5826.806158934189,19264.54765960514,2645.3881573389926,1791.8566550386447,3825.843436406503,470.1645301756399,1728.331132902025,678.3629175513794,865.0985521304577,487.4248350221848,11.83244262182362,3236.6781941385343,282.7784391492495,887.0516077401586,136.938717451745,133.88128605591538,731.6875965414739,3663.349383357405,166.34241697614246,1123.4795651802403,7898.646715693901,127.59643382052602,1501.0660058158965,1367.2158343509045,2168.7909969740094,189.01926942150445,5017.995182837332,1825.249919003799,656.4002221420384,4896.487438427501,782.8994860532343,1323.692807440068,196.02717949862608,185.91783703991612,15710.811300797935
5416.800854110674,17367.84509080232,2385.0576912449596,1618.5475622222332,3456.307400242272,438.28896880779996,1611.780849011802,633.5371741008477,818.6304013303074,461.7188599500209,11.83244262182362,3008.021269339466,266.95866632971104,864.5687328896016,136.938717451745,130.8153024057799,713.2932156228335,3407.836775929577,154.31766394172254,1021.8165943698399,7169.365307612365,116.18537063332451,1395.6070021243004,1242.7348782643276,2060.300750748568,187.04001005583424,4708.266442902885,1712.2675334091134,610.0776839428255,4571.322252998621,754.7151045553179,1235.6467250101919,179.024822093133,166.34753840413546,14165.46955508312
5111.26805484315,15958.530488595885,2191.2778706185736,1473.1272889394972,3145.538550422217,414.38229778191993,1524.1190970259934,598.6727069726563,786.0038273642444,442.93372432036267,10.846405736671652,2838.4997561263635,256.0825725162784,832.888318327453,125.69747945197489,126.72732420559927,687.745464346944,3254.5292114728804,147.30322467164424,935.7142823569499,6566.644826680114,106.84904620743235,1315.7735507315967,1139.00074819218,1978.1726204283743,181.10223195882364,4504.702585524585,1638.2445911229402,575.5821767731989,4309.189088129801,734.8816509086361,1164.6095448679055,167.0231580421967,153.62684429087804,13015.516071096477
4927.948375282635,14911.331443900828,2047.4110340929237,1377.508479109753,2944.335641243849,407.40951873270495,1502.203659029541,589.70755828255,760.2980418152251,428.1033540864219,10.846405736671652,2735.9983760440227,248.17268610650916,828.800522900079,125.69747945197489,125.70532965555412,683.6578241428017,3198.4166388612794,144.29703641303925,883.8454196985823,6201.485430314964,100.62482992350427,1268.4648387951797,1074.6855875474484,1907.1976929911698,183.08149132449384,4399.511692716659,1599.285147814428,554.8848724714228,4145.105733021074,744.2764447412749,1120.5865036529676,157.02177133308314,143.84169497298774,12162.103783405964
4793.908179474948,14270.289038036097,1960.3079834073262,1289.8579034324873,2756.0814341413156,402.42896226897994,1479.2920647605229,580.7424095924437,748.4338331002932,421.18251464391625,10.846405736671652,2662.0791115615652,244.21774290162455,824.7127274727051,125.69747945197489,124.68333510550897,680.5920939896951,3169.358342330271,143.2949736601709,855.8362338630639,6016.83096283486,97.51272178154021,1234.954501173551,1041.4906659243613,1893.0027075037287,180.11260227598854,4359.578113039576,1584.6753565737358,540.10108368444,4065.0650719924265,760.9783004437438,1098.5749830454986,152.02107797852634,137.97060538225352,11637.529257944823
4802.778486550457,13925.789913052304,1912.3523712321096,1252.0087912082136,2674.405005662968,405.4172961472149,1490.2497837587491,585.7230477536139,754.3659374577592,425.1372800396338,10.846405736671652,2667.992652720162,246.19521450406685,836.976113754827,136.938717451745,126.72732420559927,690.8111945000508,3182.3844752579644,143.2949736601709,839.2381978123863,5891.307420334339,95.43798302023085,1236.9256975042351,1020.7438399099317,1925.4483886178793,198.9155662498555,4453.081128868844,1618.764869468684,541.0866696035722,4068.066596781001,777.6801561462129,1098.5749830454986,149.02066196579227,135.03506058688643,11357.625686523394
4901.33745405611,13867.068471293702,1904.5228835300334,1229.1001180198373,2623.6062513654592,413.386186489175,1522.1267844808613,597.6765793404223,775.1283027088901,437.00157622678637,10.846405736671652,2722.2001133406307,253.11636511261491,848.2175511801056,136.938717451745,128.7713133056896,700.008384959371,3269.559364850988,147.30322467164424,836.1260660528842,5879.896189197929,95.43798302023085,1262.5512498031276,1017.6318160077673,1953.8383595927612,201.8844552983608,4511.520513762135,1640.1925632883658,551.9281147140263,4164.115390015378,825.6979912908112,1125.589121972847,149.02066196579227,133.07803072330836,11308.691495715451
5083.6715439415675,13953.19325253965,1916.2671150831477,1213.16364971488,2592.7285771846205,430.32007846583997,1582.8923171073877,620.5875148818052,792.9246157812881,446.8884897160802,10.846405736671652,2823.7159032298723,259.0487799199418,843.1078068958881,136.938717451745,127.74931875564444,694.8988347041931,3383.788530524605,153.3156011888542,844.4250840782231,5943.176652772571,96.47535240088553,1308.8743635742026,1028.005229014982,2043.0639826566758,217.7185302237224,4701.448514665334,1709.345575160975,572.6254190158022,4340.204844278402,889.3738161564743,1172.6137341797125,152.02107797852634,135.03506058688643,11380.135414295048
5433.555878586634,14695.04080008998,2018.0504552101381,1203.2033570242816,2569.81933505045,467.17619629740494,1722.354195266629,676.3706622869113,855.2117115346812,481.4926869286085,11.83244262182362,3017.87717127046,278.8234959443649,886.029658883315,136.938717451745,133.88128605591538,731.6875965414739,3758.540354752086,169.34860523474745,932.6021505974478,6551.0840569486445,106.84904620743235,1399.5493947856685,1135.8887242900155,2300.6015765002467,224.64593800356812,5084.226485716396,1848.6255849889064,612.0488557810899,4654.364438815843,943.6548471894985,1257.658245617661,158.0219100039945,141.88466510940967,11984.962012681213
5849.474721460489,16145.460411527432,2217.702391613081,1302.8062839302652,2782.9748922988206,509.0128705926949,1873.7699486966624,735.1421925887195,905.6345985731421,510.16473604756055,12.818479506975589,3249.490866648827,296.6207403663456,950.4124368644556,147.15802472426327,144.1012315563669,783.8050091442884,4063.1514632150647,183.37748377490405,1051.9005347116931,7394.477776394289,120.33484815594323,1506.9795948079486,1280.0791650903006,2572.3341558312586,225.63556768640322,5221.559040215632,1898.2988752072595,659.3569798994349,5001.5408060276,980.1901565386495,1350.7069463674163,169.02343538401942,155.5838741544561,13167.212062601098
6139.238085927108,17446.140346480453,2395.823236835314,1430.2980303699242,3052.905527879701,521.9623173983799,1919.5931372346988,754.0686176011661,928.3743319434284,524.0064149325719,12.818479506975589,3409.1564779309347,303.54189097489365,1010.7074194182221,157.37733199678155,152.27718795672817,833.8786016450317,4129.284138078738,187.38573478637736,1151.4887510157587,8088.488106417828,131.74591134314474,1580.8994572086,1400.4107559739916,2650.406576012184,222.66667863789792,5448.498651551249,1981.087692237848,691.8813152307972,5225.654656907813,1025.076393739035,1411.738889869944,183.02537677677844,168.30456826771353,14227.126635501127
6179.647262604425,18365.130910002565,2522.0737260312926,1538.8652206974464,3288.9703272622423,529.9312077403399,1949.477825411679,766.0221491879746,927.3856478838508,522.0290322347131,12.818479506975589,3431.8250523722218,302.5531551736725,1017.8610614161266,157.37733199678155,154.32117705681847,841.0319720022808,4201.428874293654,189.389860292114,1247.9648355603222,8760.71335881731,142.11960514969158,1591.7410370273624,1518.66766425624,2719.353648379754,220.68741927222771,5526.417831408971,2009.3332886365195,695.8236589073259,5295.690235307879,1066.8310329952074,1430.7488394854854,192.02662481498066,177.11120265381481,14977.777122494961
6143.180444627334,19244.973845685607,2643.4307854134736,1656.396674446507,3538.9798827264526,535.9078754968099,1972.3894196806973,773.9911702458469,933.3177522413167,525.9837976304307,12.818479506975589,3411.127658317134,304.53062677611484,985.1586979971346,157.37733199678155,149.2112043065927,813.4404006243202,4213.4529969961395,190.39192304498235,1364.1510879150655,9570.910769502485,154.56803771754778,1581.8850553739421,1659.7460811543606,2760.9246773072596,219.6977895893926,5452.3946105441355,1983.0356644032736,691.8813152307972,5286.685660942157,1102.322476362954,1428.7477921575337,193.02676348589202,185.91783703991612,15696.131043555553
6071.232398348207,19884.058870158384,2730.5338360990713,1751.0194550071913,3738.190683893154,540.888431960535,1988.3279200417533,780.9640636714852,937.2724884796274,527.9611803282894,12.818479506975589,3371.7040505931564,306.5080983785571,958.5880277192036,147.15802472426327,145.1232261064121,789.9364694505018,4276.579641184191,193.39811130358734,1444.0291364089514,10136.28540307921,163.90436214343993,1564.1442883977859,1757.2561634221793,2798.439996095496,223.65630832073302,5433.888805327926,1975.2437757415712,683.9966278777397,5246.6653304278325,1134.6823217864878,1416.7415081898232,193.02676348589202,191.7889266306503,16215.8121499359
6000.269941744137,20662.11797345985,2837.2106060398596,1846.6382648369356,3943.3778090948567,539.8923206677899,1984.3432949514893,778.9718084070171,940.2385406583604,530.9272543750776,12.818479506975589,3332.2804428691793,307.49683417977826,965.7416697171082,147.15802472426327,146.14522065645724,798.1117498587865,4262.551498031291,192.396048550719,1520.7950531433353,10693.360959465816,173.24068656933207,1545.4179232562874,1853.7289043892765,2831.899604744464,229.59408641774363,5508.886015940984,2002.5153860575297,676.1119405246822,5221.65262385638,1156.6035073959783,1410.738366205968,192.02662481498066,198.63853115317352,16850.97794662299
5945.0769199409715,21335.45717229181,2929.2070865392548,1921.3404600164233,4101.750396022385,547.8612110097499,2015.2241394010357,791.9214676260596,945.1819609562488,532.9046370729363,12.818479506975589,3301.727146883097,308.4855699809994,965.7416697171082,147.15802472426327,146.14522065645724,797.0898398077509,4314.656029742064,195.402236809324,1582.000311080209,11115.576511513022,179.46490285326018,1531.6195489414993,1924.2681128383367,2804.5235613043997,226.62519736923832,5517.651923674978,2005.4373443056681,670.198425009889,5181.632293342057,1169.12989917283,1399.7326059022337,190.02634747315793,204.50962074390773,17399.040883671943
5910.581281313994,21830.67466445602,2997.7151039324212,1999.0307430030905,4269.087469002414,551.84565618073,2028.1741709443936,796.9021057872297,948.1480131349817,533.8933284218657,12.818479506975589,3282.015343021108,309.4743057822206,967.7855674307951,157.37733199678155,146.14522065645724,799.1336599098221,4365.758551227629,197.40636231506065,1615.1963831815642,11342.763749592476,184.6517497565336,1522.749165453421,1964.7244235664743,2802.495706234765,230.58371610057873,5609.206960007802,2039.5268572006164,666.2560813333603,5209.646524702083,1165.998301228617,1406.7362715500647,189.02620880224657,210.38071033464192,17803.237299745546
5939.163381890633,22252.49035442197,3055.457575735233,2070.7448503753985,4421.48373189494,553.8378787662199,2039.1318899426199,800.8866163161659,964.955642147802,542.7915505622301,12.818479506975589,3298.7703763037985,314.41798478832635,963.6977720034212,147.15802472426327,146.14522065645724,795.0460197056798,4431.891226091302,200.4125505736656,1568.5144067890335,11023.24927777297,178.4275334726055,1529.6483526108152,1911.820017229679,2803.5096337695823,235.53186451475426,5750.435473499924,2091.1481195843953,669.2128390907568,5248.666346953549,1141.9893836563178,1418.742555517775,190.02634747315793,213.316255130009,18147.73400303346
6047.578246146851,22527.50243999142,3093.6263282828545,2121.54234309745,4529.057564524959,547.8612110097499,2013.2318268559036,789.9292123615916,971.8764305648457,547.735007306877,12.818479506975589,3358.891378082864,317.38419219198977,916.6881245886201,147.15802472426327,138.99125880614116,756.2134377663277,4366.760561452837,197.40636231506065,1502.1222625863231,10557.46357047765,171.1659478080227,1558.2306994057337,1827.7953718712395,2612.891257223947,229.59408641774363,5816.666776378988,2115.4977716522153,681.0398701203432,5322.703958405048,1123.1997959910402,1437.7525051333164,192.02662481498066,216.2517999253761,18371.852596933833
6143.180444627334,22662.561756036204,3112.2213615752858,2164.3716016670232,4623.682695079143,552.841767473475,2032.1587960346578,797.8982334194638,971.8764305648457,547.735007306877,12.818479506975589,3411.127658317134,317.38419219198977,897.2710963085935,136.938717451745,135.92527515600568,740.8847870007941,4422.873134064438,200.4125505736656,1457.515040700127,10249.360329794554,165.9791009047493,1582.8706535392841,1776.9656481358872,2646.3508658729147,240.48001292892977,5855.62636630785,2129.1335768101944,691.8813152307972,5364.7253054450875,1099.190878418741,1449.7587891010269,194.02690215680337,218.20882978895418,18482.443868159786
6229.912336032308,22834.8113185281,3135.7098246815144,2144.4510162858264,4579.856318822468,553.8378787662199,2039.1318899426199,800.8866163161659,973.853798684001,548.7236986558064,12.818479506975589,3459.421577779006,317.38419219198977,912.6003291612461,147.15802472426327,137.96926425609598,753.1477076132211,4443.915348793788,201.41461332653395,1429.5058548646086,10039.808630744099,162.86699276278526,1604.5538131768087,1739.6213613099142,2664.6015614996245,230.58371610057873,6041.658408218162,2196.3386165173783,701.7371744221191,5444.765966473735,1052.216909255547,1471.7703097084957,196.02717949862608,219.1873447207432,18623.37433768666
